"TestSubject" "ActivityName" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
15 "WALKING_UPSTAIRS" 0.2787138746875 -0.0101663006104167 -0.1125354988125 -0.983447087291667 -0.943794972145833 -0.964914765416667 0.440793473958333 0.42306163625 0.2891585893125 -0.969785453125 -0.9527123969375 -0.961627291666667 0.0749209767916667 0.00418099671395833 -0.002803299303125 -0.99083780625 -0.983077804583333 -0.989689515208333 -0.0276110792583333 -0.0724240212291667 0.0882332039583333 -0.984038463958333 -0.978890223333333 -0.960337482083333 -0.100311456458333 -0.0411803195833333 -0.0551599680833333 -0.993520492291667 -0.992409069583333 -0.990755788958333 -0.966528793541667 -0.952188394354167 -0.966528793541667 -0.952188394354167 -0.99017440375 -0.987165016458333 -0.939455371666667 -0.957606843958333 -0.994302095416667 -0.991398354375 -0.985634955 -0.957459624375 -0.975437489375 -0.982653039791667 -0.940847133333333 -0.96170410375 -0.0960897519104167 0.130330012977083 0.140039412208333 -0.990369779791667 -0.982460959375 -0.987685133333333 -0.992327759583333 -0.985205547708333 -0.990341314166667 0.267341393322917 0.07941612704375 0.0749027991541667 -0.98185557625 -0.982245674583333 -0.963647922291667 -0.984786124375 -0.977154214791667 -0.962893775 0.0128354880625 -0.142086365575 0.0299527790404167 -0.965340067708333 -0.952797968125 0.20805561338 -0.987352015625 -0.98592380875 0.3358777296875 -0.970171195 -0.957142970625 -0.0641626968125 -0.991967008958333 -0.990957895833333 0.201903762020833
16 "LAYING" 0.278886837857143 -0.0173711106838571 -0.110207962728571 -0.985205682 -0.934898882142857 -0.934355902428571 0.788887874571429 -0.2206018651 -0.0865042541571429 -0.989171766285714 -0.971735663857143 -0.960569503 0.0752525514714286 0.0105006560995714 0.00140331960528571 -0.980463053142857 -0.963134135142857 -0.976350492857143 -0.0276538321367143 -0.0741328459428571 0.0753684099571429 -0.936226176142857 -0.956128880285714 -0.950784516142857 -0.0988507973857143 -0.0381625670742857 -0.0535414050328571 -0.961688054571429 -0.981637010571429 -0.974226867 -0.955203075285714 -0.948375157428571 -0.955203075285714 -0.948375157428571 -0.975501600142857 -0.971262209285714 -0.926382809714286 -0.916005510857143 -0.977027940142857 -0.972431074571429 -0.982551370571429 -0.942341693714286 -0.952143482428571 -0.986540093857143 -0.934719967714286 -0.929860066571429 -0.0116934911771429 -0.0806602301514286 -0.0141927865771429 -0.980774704428571 -0.963442957 -0.973134209714286 -0.981925092571429 -0.965512721714286 -0.978218965142857 0.145353070602857 -0.249863377367143 -0.07521457072 -0.932846674 -0.962650842714286 -0.950480919571429 -0.938228977571429 -0.952949739857143 -0.955438944857143 -0.151776769781429 -0.315864394937143 -0.113287293051429 -0.955217805714286 -0.951950586714286 -0.0122326175947143 -0.970509315714286 -0.971171982142857 0.169597031178571 -0.939171712571429 -0.916648786428571 -0.244440681224286 -0.974111157714286 -0.971979658571429 -0.0763005766485714
16 "SITTING" 0.268169945956522 -0.018816639873913 -0.12611843173913 -0.147039633572464 -0.0602623475652174 -0.460015237275362 0.914410131014493 -0.264124638405797 -0.00958555361985507 -0.947210903768116 -0.925757568115942 -0.909584646666667 0.0632584195217391 -0.020817649826087 -0.00640150681013043 -0.197715397924493 -0.205950300304348 -0.581216145362319 -0.0720554844246377 -0.0474023194376812 0.0755266265507246 -0.305624696478261 -0.48766234284058 -0.380857755030435 -0.0887958505826087 -0.0350540077681159 -0.0524293231526087 -0.309932200386957 -0.668907975217391 -0.44463062115029 -0.101263489956377 -0.247702597623188 -0.101263489956377 -0.247702597623188 -0.251650001171014 -0.278648413868116 -0.232245081536232 -0.319505278594203 -0.517478056217391 -0.609742940144928 -0.19993217875942 -0.103112717072464 -0.462255650593478 -0.127928523114493 -0.0988484420144927 -0.504413334188406 -0.21822268355942 0.0212606133 0.122679288097101 -0.243606973331304 -0.256211231884058 -0.540021815985507 -0.221509354991304 -0.204694809612754 -0.621343205362319 -0.144173773434783 -0.310170319811594 -0.0841478412898551 -0.155521912571014 -0.509142560594203 -0.299346308929275 -0.356016003714493 -0.480837625695652 -0.46834502973913 -0.140815463444058 -0.157772779723188 -0.0259352222105797 -0.173786048404348 -0.411101668782609 0.135655255888406 -0.22999825615942 -0.354061022295652 0.195291302688406 -0.396541800455072 -0.385950811795652 -0.0526832306710145 -0.595232229565217 -0.658964228985507 0.185626781318841
16 "STANDING" 0.26852689551282 -0.0205111057 -0.107564219769231 -0.962781166282051 -0.872240347282051 -0.922739526307692 0.70368556 0.0737461055897436 0.352674783717949 -0.960329187948718 -0.886882692179487 -0.947238420769231 0.0806172934414103 0.0252401274378205 -0.0063066773496282 -0.981642140897436 -0.967236901025641 -0.980493285512821 -0.0214178384474359 -0.0785153493974359 0.0993088735512821 -0.963660319102564 -0.972154982051282 -0.949551128512821 -0.0964434687948718 -0.0361904019525641 -0.0456699985512821 -0.979912176153846 -0.985467733589744 -0.979963862948718 -0.881722960705128 -0.894578668576923 -0.881722960705128 -0.894578668576923 -0.977065874871795 -0.977139024102564 -0.931315465512821 -0.946175955128205 -0.984163281282051 -0.983340855897436 -0.969806938717949 -0.909090533897436 -0.949128042307692 -0.960622355641026 -0.864738928415385 -0.916100356230769 -0.090484688575641 0.103578945278205 0.175014201353846 -0.982490097307692 -0.967851134615385 -0.977915742948718 -0.982394341666667 -0.969030507692308 -0.981637546923077 0.112954127171795 -0.0745919518705128 0.0524523551157692 -0.960883723589744 -0.975278705769231 -0.954612756666667 -0.965022193461539 -0.970647761410256 -0.953004207692308 0.0146062165525641 -0.252129469652564 0.0221077401564103 -0.928088780692308 -0.896982266192308 0.163749399352308 -0.976455508461539 -0.977122890769231 0.264194500166667 -0.961214845128205 -0.947107085 -0.0824013568423077 -0.983081979615385 -0.984699457692308 0.200465426
16 "WALKING" 0.274506302156863 -0.0181158061294118 -0.105515926411765 -0.976655044117647 -0.899140994705882 -0.88740150254902 0.564718322352941 0.285382696452549 0.167356087980392 -0.977001959803922 -0.954379099607843 -0.923721450196078 0.0750251262862745 0.0049821853372549 -0.00137837306764706 -0.973863288039216 -0.95065849627451 -0.972690303333333 -0.0360637037509804 -0.080177444254902 0.113274125038431 -0.944357422745098 -0.939189138235294 -0.926063173333333 -0.103055350980392 -0.0363442125960784 -0.0648637966666667 -0.963421329803922 -0.975664783137255 -0.971573559607843 -0.926076466078431 -0.909896281960784 -0.926076466078431 -0.909896281960784 -0.967960547254902 -0.963499189019608 -0.914197218823529 -0.911351581333333 -0.973763803333333 -0.971956758431373 -0.973500300196078 -0.914315652941176 -0.92232053372549 -0.978093025882353 -0.89787888 -0.879239966862745 -0.0439344125294118 0.0168785953137255 0.0652793826803922 -0.973868274509804 -0.951144124313726 -0.968646964509804 -0.976316231764706 -0.953678809411765 -0.975416860784314 0.14421812072549 -0.171007189452941 -0.0704910592280392 -0.939480036862745 -0.951048331960784 -0.933563910196078 -0.946583706666667 -0.933696934705882 -0.930711760588235 -0.0884351040784314 -0.25590467872549 -0.0435164948141177 -0.926170283137255 -0.915365749215686 0.032355047762549 -0.96259122372549 -0.963698520196078 0.206389486539216 -0.935966224313725 -0.911538800352941 -0.181880410705882 -0.973579984117647 -0.971551258039216 -0.00802674160784314
16 "WALKING_DOWNSTAIRS" 0.274679768297872 -0.0165532657510638 -0.113848486340426 -0.987322229361702 -0.936497777021277 -0.961162368297872 0.922847602340426 0.0666271708510638 -0.0557208664370213 -0.986266740212766 -0.961537101276596 -0.969352868297872 0.0772403493404255 0.00179015658085106 0.00641871408425532 -0.985308717021277 -0.973291159787234 -0.985389026382979 -0.0321169159361702 -0.0780962369297872 0.0856137857340426 -0.974588673829787 -0.977511784468085 -0.965346527234043 -0.097473065893617 -0.0393059661678723 -0.0512454128744681 -0.986074766808511 -0.98960622893617 -0.985165986170213 -0.966433740851064 -0.952903825319149 -0.966433740851064 -0.952903825319149 -0.983079006170213 -0.98105732 -0.958557564255319 -0.959811246170213 -0.989319073617021 -0.987787585531915 -0.985782228297872 -0.948538325319149 -0.97056089893617 -0.98814871787234 -0.934266257446808 -0.95888055 0.0379644219148936 0.0420461996042553 0.179080157276596 -0.985285019574468 -0.973327847446809 -0.983027955957447 -0.986673517659574 -0.975259267234043 -0.986354509574468 0.259777380702128 -0.0275877899574468 0.034077020806383 -0.973647336170213 -0.979983532553191 -0.966495737234043 -0.975168701276596 -0.976336647021277 -0.968311974893617 -0.0339709786212766 -0.0310309467234043 -0.0217777069893617 -0.960572041914894 -0.955609127021277 0.153180375489362 -0.980540610212766 -0.980621004893617 0.275260941 -0.970832588510638 -0.95990079212766 -0.0714053406808511 -0.988620573617021 -0.987223489574468 0.147477274002128
16 "WALKING_UPSTAIRS" 0.279006031764706 -0.019016685844902 -0.107997592156863 -0.269768461094118 0.14077573972549 -0.311408067039216 0.744750899019608 -0.0683071819607843 0.0527130936510392 -0.966594925294118 -0.955681455098039 -0.93166880372549 0.0828125307647059 -0.0139020790019608 -0.0152260310431373 -0.22592464492549 0.0524131729019608 -0.440624855313725 -0.0461870593858824 -0.0749716186211765 0.0749963411017647 -0.289117333023529 -0.232678348594118 -0.363917843372549 -0.0955263341176471 -0.0253502045215686 -0.0747504013333333 -0.276122587245098 -0.41047682258902 -0.463574129705882 -0.126535407445098 -0.217260231372549 -0.126535407445098 -0.217260231372549 -0.154834270937255 -0.161587785545098 -0.120753792686275 -0.245831402433333 -0.368100738431373 -0.44877524672549 -0.230794440829412 0.131723103627451 -0.30464053345098 -0.287095849241176 0.0723692490196078 -0.374154237129412 -0.246990573056863 0.0442536706745098 0.159073293772549 -0.243769417196078 -0.0463134963215686 -0.392942807509804 -0.278198939166667 0.0886596679686274 -0.486957000627451 -0.162568244676471 -0.356204398839216 -0.105851444941176 -0.167558944270588 -0.240571596862745 -0.317620788051569 -0.330486939 -0.237647199429412 -0.440444615882353 -0.128965688984314 -0.0377613976254902 -0.0150960002431373 -0.117878474823529 -0.402406926039216 0.207983848472549 -0.113416544431373 -0.234520297588235 0.173534664147059 -0.255808856352941 -0.373527982529412 0.151242337473922 -0.420692479454902 -0.528657903431373 0.26225388645098
17 "LAYING" 0.279498705774648 -0.0180792918253521 -0.110856755366197 -0.484479722760563 -0.412507880070423 -0.577904393239437 0.274607243098592 -0.0243992326760563 -0.0228561355070423 -0.968786703943662 -0.966481321830986 -0.95809297 0.101912802577465 0.00333535834140845 -0.00811594704769014 -0.53958722164507 -0.489229225549296 -0.688178007464789 -0.0879131154507042 -0.0467948930333803 0.134264735871831 -0.650204257140845 -0.642151192394366 -0.531326633653521 -0.0861466349690141 -0.0483728734943662 -0.0669520168028169 -0.594985588046479 -0.734019966901408 -0.638474421830986 -0.44522607035493 -0.519922485971831 -0.44522607035493 -0.519922485971831 -0.533606125211268 -0.567339909704225 -0.528579511774648 -0.606471456357746 -0.683601809859155 -0.709285603098592 -0.491380517211268 -0.410807708498592 -0.590160895915493 -0.482481318014085 -0.451768007791549 -0.605485464647887 -0.407822233732394 -0.0607147211507042 0.143743530016901 -0.554636586894366 -0.52196369043662 -0.658363582394366 -0.565333677690141 -0.488693582780282 -0.716625427605634 -0.141982562523944 -0.210963562664789 -0.0523325132380282 -0.549082733422535 -0.637617023394366 -0.526791396690141 -0.683334465352113 -0.648712244788732 -0.576701989478873 -0.194273963909859 -0.280906537605634 -0.0135581869126761 -0.493222373450704 -0.610907030288732 0.0318711523690141 -0.543714621978873 -0.603226918169014 0.231443615709859 -0.636671538492958 -0.654955364507042 -0.0931780281115493 -0.710849223802817 -0.728891229295775 0.0422100930323944
17 "SITTING" 0.274370909375 -0.0171917190265625 -0.111166081328125 -0.97147028796875 -0.94005003125 -0.9493703384375 0.3170110709375 0.3409159796875 0.423292560796875 -0.96552648171875 -0.96856125296875 -0.9559132478125 0.076102576421875 0.0137493636910938 0.00164023078254687 -0.98364168734375 -0.97378746875 -0.9862629996875 -0.025295368575 -0.06468839121875 0.0945627671765625 -0.9560085853125 -0.94572502046875 -0.95422546046875 -0.098855562840625 -0.0415123085895312 -0.056907327684375 -0.98135668953125 -0.98459518140625 -0.9832235034375 -0.9488289625 -0.94175341640625 -0.9488289625 -0.94175341640625 -0.983806804375 -0.9798294421875 -0.92198396203125 -0.91806938375 -0.98572888921875 -0.98142174625 -0.9761548921875 -0.95293908671875 -0.96551766421875 -0.96992617421875 -0.9374746578125 -0.94474286421875 -0.317770750164062 -0.0190300353390625 0.0265090792359375 -0.98356620546875 -0.9740164340625 -0.9835640590625 -0.98525324453125 -0.97546770171875 -0.98764885390625 0.0565704303296875 -0.143628507701562 -0.000258270621140626 -0.958118546875 -0.95882708859375 -0.9604425584375 -0.95639378125 -0.9394080234375 -0.956685423125 -0.112071787584687 -0.44771728771875 -0.184137608203125 -0.95785246 -0.94202456546875 -0.170222460967187 -0.9799155865625 -0.97854723953125 0.1998493051875 -0.9455182803125 -0.91628282 -0.285338442223438 -0.98329397875 -0.98014762328125 -0.0237281313203125
17 "STANDING" 0.285971403461538 -0.0156118710585897 -0.109325813423077 -0.636501804102564 -0.36274916914359 -0.545210210948718 0.433955499230769 0.202400618192308 0.365698066410256 -0.920501081410256 -0.873763009230769 -0.836490814102564 0.0759057758692308 -0.00103591914358974 -0.00391714539615385 -0.710158416153846 -0.576366298076923 -0.77608903551282 -0.0243499747782051 -0.075319595865 0.092126012025641 -0.557614588974359 -0.713230314871795 -0.623997863461539 -0.114433838779487 -0.0395394700324359 -0.0624581653846154 -0.647221607820513 -0.866294451538462 -0.746362393461538 -0.445208357487179 -0.5573598225 -0.445208357487179 -0.5573598225 -0.672424378461538 -0.676870834358974 -0.508460074102564 -0.608160797564103 -0.775286091282051 -0.819494057435897 -0.674991816025641 -0.434349852564103 -0.629350870641026 -0.623185703974359 -0.369105138833333 -0.537989911410256 -0.380695904976923 -0.0543857519512821 -0.0419643973012821 -0.723947259358974 -0.605346622564103 -0.761459006282051 -0.721921774615385 -0.573500169358974 -0.78929633474359 -0.139795531448718 -0.391536680020513 -0.330616315728205 -0.545752507384615 -0.772897914102564 -0.625707729230769 -0.566708806153846 -0.684132011538462 -0.658490505769231 -0.226927527297436 -0.321662292948718 -0.155333295705128 -0.59205128525641 -0.610608451102564 0.00339304317320513 -0.682645441538462 -0.67160777025641 0.168897788647179 -0.676131863717949 -0.632758838076923 -0.17309884609359 -0.824800253461538 -0.825649847564103 0.0529115564592308
17 "WALKING" 0.282953758688525 -0.0187862206767213 -0.110240074645902 -0.454051067573771 -0.328233127813115 -0.531196250327869 0.644464563934426 0.0505420559016393 0.0167603881639344 -0.972273350819672 -0.964510289508197 -0.944981657868852 0.0774024178759016 0.00577474722131148 -0.00812254724573771 -0.413918747327869 -0.31969879417541 -0.65482876852459 -0.0239045321114754 -0.0699664688114754 0.0943578861868852 -0.611153053639344 -0.641081447540984 -0.602999167540984 -0.0919453741393443 -0.0351224404852459 -0.0453797142840984 -0.528279366557377 -0.701455297704918 -0.617165538360656 -0.413130499016393 -0.412298168244262 -0.413130499016393 -0.412298168244262 -0.454344999672131 -0.347570081898361 -0.532988336147541 -0.571042226901639 -0.647921898688525 -0.661433182295082 -0.422305782911475 -0.310833424539344 -0.552831144098361 -0.468247069321311 -0.381051460540984 -0.55665185704918 -0.20765929975082 0.165765703336066 0.0676717651831148 -0.433395553672131 -0.368538742213115 -0.633046298032787 -0.447016103278689 -0.313223120300164 -0.67488187557377 -0.121365737901639 -0.186514648737705 -0.20640426495082 -0.508518313401639 -0.633259722131148 -0.533718315901639 -0.645206234598361 -0.648930153934426 -0.665445079344262 -0.0245243224081967 -0.0253739215442623 0.0568682673983607 -0.378751206532787 -0.523867915901639 0.118684563755738 -0.355760832377049 -0.343778161182951 0.00248299775196721 -0.593976682429508 -0.631858062032787 0.10829520992459 -0.678673073114754 -0.66428841 0.0251617561147541
17 "WALKING_DOWNSTAIRS" 0.284519394782609 -0.0183556782934783 -0.109760947891304 -0.932497282826087 -0.892424355434783 -0.930071524565217 0.0408733976521739 0.733445119347826 -0.287945004804348 -0.969889341956522 -0.985174401304348 -0.968746126304348 0.0747692536086957 -0.00092105165 -0.00311109136108696 -0.942736596086956 -0.907725805195652 -0.966512940869565 -0.0324848432913043 -0.0435160271304348 0.0992453246304348 -0.925633038695652 -0.929054164782609 -0.947199694782609 -0.0853825186521739 -0.0506403104130435 -0.0578758386695652 -0.933661274565217 -0.968482530652174 -0.963280213695652 -0.913866512652174 -0.915071841956522 -0.913866512652174 -0.915071841956522 -0.937934228043478 -0.930957619565217 -0.906985801521739 -0.908809214782609 -0.958056579565217 -0.962440140652174 -0.932693901086956 -0.889401563695652 -0.944270254130435 -0.932542416304348 -0.900192665217391 -0.927717655217391 -0.120057746895652 0.245759535428826 0.0796373540534783 -0.94510293673913 -0.909516080413043 -0.961620906086956 -0.945443743478261 -0.912301362956522 -0.970093008478261 0.0988602111086957 0.0353518434434783 0.0173448980891304 -0.912237502695652 -0.94497733 -0.944431230217391 -0.930197643043478 -0.92132523826087 -0.95313464673913 -0.151560922244783 -0.146023479697826 0.0484390475978261 -0.918425130652174 -0.926175503478261 0.136455262841304 -0.929679619565217 -0.931992977826087 0.282952688630435 -0.928926685869565 -0.912094444782609 -0.18641941936087 -0.962910151086957 -0.964171906304348 0.158068071065217
17 "WALKING_UPSTAIRS" 0.274142700833333 -0.0234233424520833 -0.1098717723375 -0.6033547120625 -0.37301698625 -0.458622786375 0.933341285 -0.1749431701325 -0.0865025420604167 -0.960471499375 -0.940837558125 -0.882925585416667 0.0825169675625 0.0176479549104167 -0.03418782088125 -0.614725043583333 -0.5190535793125 -0.765431693958333 0.0746414657854167 -0.109638274389583 0.0583046605833333 -0.654320278041667 -0.488578225120833 -0.52897044760625 -0.108581260375 -0.0605012357291667 -0.0678437843458333 -0.670860993541667 -0.709478297604167 -0.742659409583333 -0.465074566416667 -0.594988007958333 -0.465074566416667 -0.594988007958333 -0.601210808354167 -0.6282543928625 -0.441978658104167 -0.529057198291667 -0.698231680416667 -0.737760129166667 -0.594765173060417 -0.4006215996875 -0.569042265458333 -0.607560883625 -0.399057769166667 -0.445289359875 -0.1478327965125 0.0285330309291667 -0.0698873742291667 -0.619088312766667 -0.534320581045833 -0.733150773541667 -0.6459361735625 -0.536504275854167 -0.79764286 0.06704767289125 -0.206834694441667 -0.114422962416667 -0.585463871020833 -0.530426134060417 -0.5533570003125 -0.677272006916667 -0.4690697947 -0.565059234675 -0.177178947470833 -0.214490383085417 -0.0819672263916667 -0.558706786479167 -0.6836934014875 0.133204088206042 -0.58684944345625 -0.692511226270833 0.280201915604167 -0.5784332623125 -0.577454344989583 -0.0862726285208333 -0.721988508791667 -0.779606394166667 0.239872125479167
18 "LAYING" 0.277742653538462 -0.0148276559425846 -0.1082549846 -0.879904569076923 -0.797335616230769 -0.814810239538462 0.927332774307692 -0.0574369805692308 -0.0230837134923077 -0.981616545692308 -0.950130461384615 -0.938806253230769 0.0748839490138462 -0.00160165644524615 -0.00700703394876923 -0.904884269846154 -0.893851632923077 -0.896829490461538 -0.0205635392030769 -0.0643060161230769 0.0676003963846154 -0.900747609230769 -0.902787952923077 -0.853630972923077 -0.105668713276923 -0.0410269352953846 -0.0523920036307692 -0.921863966307692 -0.925752836615385 -0.929880030461538 -0.826686895538462 -0.840801058 -0.826686895538462 -0.840801058 -0.896901544153846 -0.883221393692308 -0.848058906615385 -0.873958078769231 -0.928969696923077 -0.923599197076923 -0.886186844923077 -0.831071323384615 -0.840793692461538 -0.877956194769231 -0.793360110061539 -0.815859809384615 -0.0612769515076923 -0.0994213674738462 0.00732749027230769 -0.905413110923077 -0.894581226 -0.888696215384615 -0.913239752153846 -0.900883924307692 -0.903625262769231 0.141340359730769 -0.188028675852308 -0.0364593648123077 -0.884008650461538 -0.901087974615385 -0.868213588153846 -0.906648358769231 -0.904901672461539 -0.862769202769231 -0.15875706258 -0.150804088883077 -0.0642244349784615 -0.851536408 -0.859779862 -0.0251076573584615 -0.882607674615385 -0.884009912923077 0.249104593604615 -0.895157482153846 -0.882088895230769 -0.164680696941538 -0.924568294769231 -0.927598127384615 0.171268034625385
18 "SITTING" 0.273854465789474 -0.00873300197017544 -0.110717112929825 -0.918262517368421 -0.842344396535088 -0.873262159666667 0.919525748596491 -0.101384204912281 0.0257675087719298 -0.983067271403509 -0.956875768245614 -0.96299024877193 0.0756184067192982 0.0131736272973684 -0.00703269012035088 -0.942309499473684 -0.922231685964912 -0.944735449298246 -0.0427293347624561 -0.0693864570175439 0.0815012241331579 -0.920802429122807 -0.912789291754386 -0.878054364403509 -0.100925585549123 -0.0421750892105263 -0.0373427913403509 -0.949348605087719 -0.945704797368421 -0.948641864912281 -0.877312223017544 -0.886956864912281 -0.877312223017544 -0.886956864912281 -0.935309650175439 -0.933535524736842 -0.876929104035088 -0.895753839649123 -0.947679601052632 -0.946164699298246 -0.926518937368421 -0.874020665859649 -0.89995643122807 -0.915359851578947 -0.837444971438597 -0.868700065419298 -0.0644672769105263 -0.0967279211280702 0.113364641929825 -0.946850316491228 -0.925469476491228 -0.940615257894737 -0.942775577017544 -0.924168406842105 -0.947419754210526 0.164726828929825 -0.110873323633333 0.0475985732522807 -0.91738066 -0.915507243157895 -0.891753556473684 -0.922749180526316 -0.911948415263158 -0.885198044385965 -0.135269626921053 -0.223059032350877 -0.113969947619298 -0.903192820877193 -0.896036510350877 0.0330350377368421 -0.932324885438596 -0.934409067719298 0.281787008035088 -0.910716002631579 -0.904149792280702 -0.128192821275439 -0.944059209298246 -0.953005875964912 0.200137809696667
18 "STANDING" 0.275935346164384 -0.0173405836010959 -0.102588704054795 -0.830059622739726 -0.745462609178082 -0.792420983150685 0.918713283424658 -0.118273186849315 0.0803130896164384 -0.984121965890411 -0.95757056890411 -0.948492384657534 0.0714351677534247 0.00634847765479452 0.00488962185717808 -0.858467584657534 -0.851042921780822 -0.899417849863014 -0.0301283899863014 -0.0746403514919178 0.0989051753835616 -0.838162473561644 -0.871917133013699 -0.820899532739726 -0.0951139257794521 -0.042691854990411 -0.0595273067739726 -0.899526956986301 -0.927960067260274 -0.89992976109589 -0.789178286438356 -0.775327761260274 -0.789178286438356 -0.775327761260274 -0.868041923287671 -0.842374185479452 -0.798808889726027 -0.823381096575342 -0.916773688219178 -0.917383942191781 -0.846381593013699 -0.784272055205479 -0.832887998630137 -0.824813274931507 -0.743042239246575 -0.787729654794521 -0.106018907216438 -0.117439052389041 -0.0328311283520548 -0.866640901232877 -0.853944153150685 -0.889740195479452 -0.863058763013699 -0.85867297890411 -0.907837230958904 0.0736332646454795 -0.280095887561644 -0.130043636357945 -0.838332863287671 -0.884894418630137 -0.834960982876712 -0.841062681260274 -0.865811710410959 -0.833692379041096 -0.242699892547945 -0.372689475821918 -0.206894389542466 -0.798309070410959 -0.79815710260274 -0.0306282599972603 -0.847405219041096 -0.836806568767123 0.0672565681616438 -0.86483398890411 -0.828436048630137 -0.25510011060274 -0.91805260630137 -0.922526649726027 0.00374812264931507
18 "WALKING" 0.276552252071429 -0.0122237134285714 -0.112138988125 -0.94781085125 -0.915504878035714 -0.939924906071429 0.193324802857143 0.519706863132941 0.320840435535714 -0.965255820892857 -0.974790451071429 -0.972685442142857 0.0758123212321429 0.00039817983625 -0.00351790502767857 -0.94474392 -0.927848948571429 -0.966470044642857 -0.0340936545071429 -0.090144483125 0.11820771075 -0.955601880357143 -0.950876550178571 -0.94507134125 -0.0968547999821429 -0.0394542786428571 -0.0545345899375 -0.957667284642857 -0.978516108035714 -0.967541745714286 -0.93329228875 -0.935457978214286 -0.93329228875 -0.935457978214286 -0.945540328571429 -0.939927477857143 -0.920621493035714 -0.932878468214286 -0.971689816785714 -0.974375364642857 -0.9446604575 -0.917341055892857 -0.949487697857143 -0.949455643392857 -0.919328547142857 -0.938680689285714 -0.107464887855357 0.259840214744643 0.102193826998214 -0.946247201964286 -0.931031214821429 -0.962647371428571 -0.948156037321429 -0.929299644821429 -0.968914328392857 0.222772218098214 0.0169967984767857 0.0506575497946429 -0.947113553571429 -0.962069348928571 -0.942357112142857 -0.958540371964286 -0.945686447321429 -0.951226660178571 0.00816174514107143 -0.473292951392857 0.0740987678392857 -0.936172510357143 -0.944768449821429 0.171389462496429 -0.939252561071429 -0.940034113928571 0.291256204883929 -0.947698031607143 -0.935102040714286 -0.206341001678571 -0.974627828571429 -0.97559462625 0.223168957517857
